date,base_mom6_top20,recommended_daily50_cash
2021-12-30,93893.34435462546,52268.547880666556
2021-12-31,93577.79110964031,52092.885697071186
2022-01-03,93777.63752828029,52204.136203411785
2022-01-04,93544.31957598525,52074.252763379096
2022-01-05,90395.4586895548,50321.34485341775
2022-01-06,90942.27870585117,50625.74862559508
2022-01-07,89144.66195119734,49625.05131251569
2022-01-10,89088.80650986833,49600.23878685943
2022-01-11,90066.62993784431,49600.23878685943
2022-01-12,90515.21414011029,49822.476705458095
2022-01-13,88009.67189068269,48443.34589808446
2022-01-14,88133.26476559167,48419.12422513541
2022-01-18,86216.26557484834,48419.12422513541
2022-01-19,84747.23787978645,48419.12422513541
2022-01-20,83083.6490103202,48419.12422513541
2022-01-21,80807.58457345553,48419.12422513541
2022-01-24,81736.56487383267,48419.12422513541
2022-01-25,79891.76908780736,48419.12422513541
2022-01-26,79933.0314677787,48419.12422513541
2022-01-27,78465.92750771894,48419.12422513541
2022-01-28,80174.49844921792,48419.12422513541
2022-01-31,83338.76223334797,48419.12422513541
2022-02-01,85303.00490273263,48419.12422513541
2022-02-02,85789.06104715023,48419.12422513541
2022-02-03,84182.03525222687,48419.12422513541
2022-02-04,84689.8690464486,48419.12422513541
2022-02-07,85464.58320965138,48419.12422513541
2022-02-08,85116.43041113138,48419.12422513541
2022-02-09,86593.08975585295,48419.12422513541
2022-02-10,85492.75155820478,48419.12422513541
2022-02-11,86108.87456482313,48419.12422513541
2022-02-14,84399.44191774778,48419.12422513541
2022-02-15,85258.22608573138,48419.12422513541
2022-02-16,86291.67797010452,48419.12422513541
2022-02-17,85373.59383884034,48419.12422513541
2022-02-18,85081.82828278051,48419.12422513541
2022-02-22,83108.04420310236,48419.12422513541
2022-02-23,82304.02460423292,48419.12422513541
2022-02-24,83612.66322921966,48419.12422513541
2022-02-25,85817.32473135703,48419.12422513541
2022-02-28,88142.10470707483,48419.12422513541
2022-03-01,87753.33019138641,48419.12422513541
2022-03-02,90102.72871288794,48419.12422513541
2022-03-03,89933.48863030544,48419.12422513541
2022-03-04,91426.74169461273,48419.12422513541
2022-03-07,90251.24842811323,48419.12422513541
2022-03-08,91240.21945350127,48419.12422513541
2022-03-09,91183.47201580614,48419.12422513541
2022-03-10,93801.84842699536,48419.12422513541
2022-03-11,92472.91291245559,48419.12422513541
2022-03-14,89814.16033070738,48419.12422513541
2022-03-15,89419.46605724444,48419.12422513541
2022-03-16,89148.5218927057,48419.12422513541
2022-03-17,92469.88608678612,48419.12422513541
2022-03-18,93018.71648428607,48419.12422513541
2022-03-21,95997.73724607484,49945.587278019375
2022-03-22,95755.75023460129,49819.68656672741
2022-03-23,96460.54513686277,50186.37641082
2022-03-24,96937.4547074937,50434.502348649265
2022-03-25,98355.08104809273,51172.063276158566
2022-03-28,96453.47863154447,50182.699857931875
2022-03-29,96523.20614834558,50218.97760651195
2022-03-30,96424.00924312077,50167.367559965605
2022-03-31,95503.36779523018,49688.37733471149
2022-04-01,96589.40753103247,50253.42078227596
2022-04-04,96839.50675302997,50383.54210470277
2022-04-05,95492.7188233321,49682.83690041986
2022-04-06,95532.7513080307,49703.66495341182
2022-04-07,97066.5953206466,50501.691471543185
2022-04-08,99792.0181041471,51919.67115947997
2022-04-11,97649.4248239895,50804.92530457405
2022-04-12,99308.90491040114,50779.52284192176
2022-04-13,100563.80206976953,50779.52284192176
2022-04-14,100717.53097226398,50831.7582314499
2022-04-18,102200.2251351364,50806.342352334184
2022-04-19,101304.44039402402,50806.342352334184
2022-04-20,101636.43276376957,50947.44045129039
2022-04-21,97878.69432300434,49063.79351252597
2022-04-22,94119.38866369959,49039.261615769705
2022-04-25,92014.42838580652,49039.261615769705
2022-04-26,91389.37512831592,49039.261615769705
2022-04-27,92787.33081056428,49039.261615769705
2022-04-28,94641.43822471976,49039.261615769705
2022-04-29,91883.12038997475,49039.261615769705
2022-05-02,92177.55448754452,49039.261615769705
2022-05-03,95015.74491984947,49039.261615769705
2022-05-04,97674.09379893042,49039.261615769705
2022-05-05,95067.08178921168,49039.261615769705
2022-05-06,96276.74460381245,49039.261615769705
2022-05-09,89200.85431168744,49039.261615769705
2022-05-10,90109.61949243824,49039.261615769705
2022-05-11,90669.23536745708,49039.261615769705
2022-05-12,90402.12231083201,49039.261615769705
2022-05-13,93030.4681454606,49039.261615769705
2022-05-16,94843.70185014201,49039.261615769705
2022-05-17,96096.75642735686,49039.261615769705
2022-05-18,91642.47343188249,49039.261615769705
2022-05-19,91665.78081703419,49039.261615769705
2022-05-20,91446.55929239292,49039.261615769705
2022-05-23,94257.72234686822,49039.261615769705
2022-05-24,94367.61913858622,49039.261615769705
2022-05-25,96131.86401010593,49039.261615769705
2022-05-26,97816.52247769576,49039.261615769705
2022-05-27,99487.40516636192,49039.261615769705
2022-05-31,98547.5913354933,49039.261615769705
2022-06-01,99058.07367027094,49039.261615769705
2022-06-02,99176.6847268407,49039.261615769705
2022-06-03,99755.39498433884,49039.261615769705
2022-06-06,99932.91137996198,49039.261615769705
2022-06-07,102345.7132527186,49039.261615769705
2022-06-08,101669.43473646817,49039.261615769705
2022-06-09,99131.95534405361,49039.261615769705
2022-06-10,97381.91492898419,49039.261615769705
2022-06-13,92480.39483675444,49039.261615769705
2022-06-14,92979.11857885921,49039.261615769705
2022-06-15,91657.96704839786,49039.261615769705
2022-06-16,86709.84879710406,49039.261615769705
2022-06-17,83057.8919846524,49039.261615769705
2022-06-21,86488.13586879773,49039.261615769705
2022-06-22,83225.71675966585,49039.261615769705
2022-06-23,79502.56100916506,49039.261615769705
2022-06-24,81160.95299731634,49039.261615769705
2022-06-27,83656.7526671393,49039.261615769705
2022-06-28,85239.34265289722,49039.261615769705
2022-06-29,82704.46139131013,49039.261615769705
2022-06-30,81139.06459187887,49039.261615769705
2022-07-01,81918.5567069967,49039.261615769705
2022-07-05,78756.33628059206,49039.261615769705
2022-07-06,78323.26731380886,49039.261615769705
2022-07-07,80546.19588295322,49039.261615769705
2022-07-08,80682.51419724688,49039.261615769705
2022-07-11,80162.14351550376,49039.261615769705
2022-07-12,78758.80568414408,49039.261615769705
2022-07-13,78881.06410356455,49039.261615769705
2022-07-14,77041.9612035648,49039.261615769705
2022-07-15,78624.69793985115,49039.261615769705
2022-07-18,79150.02287783418,49039.261615769705
2022-07-19,81413.6611744685,49039.261615769705
2022-07-20,82051.49994298823,49398.94215219282
2022-07-21,81041.24095683043,48790.717741297005
2022-07-22,80250.29371847276,48314.529531450564
2022-07-25,83371.01417770424,50193.35306966566
2022-07-26,82597.9569109858,49727.93548162046
2022-07-27,84139.7896418635,49703.07151387965
2022-07-28,83919.01994346883,49547.806862590645
2022-07-29,86244.56750229928,50920.86604955829
2022-08-01,85744.47007506517,50625.596505731795
2022-08-02,85458.91705892335,50456.99914005288
2022-08-03,84661.96905256824,49986.461877761096
2022-08-04,83600.31025728534,49359.63300180325
2022-08-05,84604.37647684636,49952.45783647808
2022-08-08,85228.24614192224,50320.80548512117
2022-08-09,86554.29864400793,51103.73876183551
2022-08-10,87839.72912400703,51862.68782012036
2022-08-11,88673.68759001975,52355.0769475584
2022-08-12,89524.32863515611,52857.315870775106
2022-08-15,89061.87284105613,52584.27085208938
2022-08-16,89354.52668838602,52757.06071921204
2022-08-17,89659.95722938734,52937.3942534414
2022-08-18,90823.86586708923,53624.59389454067
2022-08-19,90454.70345811083,53406.63153328678
2022-08-22,90073.0525326822,53181.29565168563
2022-08-23,90979.4426202956,53716.450149837394
2022-08-24,92541.97818753449,54639.008713481664
2022-08-25,93556.69267737627,55238.12054292416
2022-08-26,91914.28875506342,54268.40578233785
2022-08-29,91844.61012566504,54227.26584440476
2022-08-30,89014.4993090526,52556.300379892615
2022-08-31,88823.48843230591,52530.02222970268
2022-09-01,88054.26306914407,52530.02222970268
2022-09-02,88677.16490298053,52530.02222970268
2022-09-06,87904.8084564196,52530.02222970268
2022-09-07,89343.27515925463,52530.02222970268
2022-09-08,90455.1853646428,52530.02222970268
2022-09-09,91077.153649609,52530.02222970268
2022-09-12,90862.69972952778,52380.06792069372
2022-09-13,88559.38891832357,51052.26699586453
2022-09-14,89683.28002562819,51026.7408623666
2022-09-15,88024.10078142381,51026.7408623666
2022-09-16,87554.29285253193,51026.7408623666
2022-09-19,88472.18247490501,51026.7408623666
2022-09-20,87690.68721636506,51026.7408623666
2022-09-21,86328.24022622852,51026.7408623666
2022-09-22,86002.31057454708,51026.7408623666
2022-09-23,83284.23582914613,51026.7408623666
2022-09-26,81631.43589955477,51026.7408623666
2022-09-27,82811.58470746549,51026.7408623666
2022-09-28,86199.77421457194,51026.7408623666
2022-09-29,84952.81019536566,51026.7408623666
2022-09-30,84603.5932642731,51026.7408623666
2022-10-03,86559.51339330424,51026.7408623666
2022-10-04,89281.60564557787,51026.7408623666
2022-10-05,89097.65187366944,51026.7408623666
2022-10-06,88657.64644433328,51026.7408623666
2022-10-07,87262.23475773157,51026.7408623666
2022-10-10,87116.616372194,51026.7408623666
2022-10-11,87584.11598846049,51026.7408623666
2022-10-12,86155.37898309887,51026.7408623666
2022-10-13,88119.91932404197,51026.7408623666
2022-10-14,85995.18108206676,51026.7408623666
2022-10-17,87109.05480432538,51026.7408623666
2022-10-18,88327.07703653206,51026.7408623666
2022-10-19,88133.74047126461,51026.7408623666
2022-10-20,87902.21064547966,51026.7408623666
2022-10-21,90022.3317403058,51026.7408623666
2022-10-24,91054.78472525955,51026.7408623666
2022-10-25,92164.51327297775,51026.7408623666
2022-10-26,92882.95799833386,51026.7408623666
2022-10-27,93333.75767604394,51026.7408623666
2022-10-28,94692.19365939315,51026.7408623666
2022-10-31,95702.54692172798,51545.67611123817
2022-11-01,96296.95834352408,51865.82786905692
2022-11-02,94756.19735529294,51035.96942308319
2022-11-03,96120.68649532252,51010.45143837165
2022-11-04,96392.57929571721,51010.45143837165
2022-11-07,97127.81901072236,51010.45143837165
2022-11-08,97455.0529061615,51156.80581891463
2022-11-09,95215.53743874368,49981.223286467975
2022-11-10,98657.60320366154,49956.23267482474
2022-11-11,98604.4632650192,49904.34663600657
2022-11-14,98460.14317215275,49831.30531817505
2022-11-15,100046.4459583951,50634.14325768631
2022-11-16,98750.73857487553,49978.377501604824
2022-11-17,99058.16572250887,50133.96833829523
2022-11-18,99789.3652707553,50504.033084935625
2022-11-21,98518.56404230432,49860.8724925025
2022-11-22,100364.94686766913,50795.33859564556
2022-11-23,100242.76126096494,50733.4996821827
2022-11-25,100400.06124380136,50813.11020496613
2022-11-28,98644.96585223856,49924.84525326307
2022-11-29,98803.38001400381,50005.01966909592
2022-11-30,101446.51786683298,51342.728564278674
2022-12-01,101291.34974335365,51264.196989088625
2022-12-02,101802.01214195785,51522.646480217896
2022-12-05,99769.89785260601,50494.180500668546
2022-12-06,98391.13429406394,49796.37948562072
2022-12-07,98455.63425322987,49829.023325601614
2022-12-08,99295.30500383438,50253.98603835083
2022-12-09,97817.4293617928,49506.023766834485
2022-12-12,99168.00500045493,50189.55869616918
2022-12-13,100167.64910574994,50695.484942217525
2022-12-14,100130.67552398704,50676.77237709041
2022-12-15,97560.95265907192,49376.21927469662
2022-12-16,97123.75590061508,49154.951211774074
2022-12-19,96593.5373270711,49130.37373616819
2022-12-20,97325.34346221399,49130.37373616819
2022-12-21,99241.7591660151,49130.37373616819
2022-12-22,97834.02648433043,49130.37373616819
2022-12-23,97861.39347328633,49130.37373616819
2022-12-27,97156.51572308187,49130.37373616819
2022-12-28,95537.19719823392,49130.37373616819
2022-12-29,96639.85218674931,49130.37373616819
2022-12-30,96647.68272896492,49130.37373616819
2023-01-03,95773.2832973618,49130.37373616819
2023-01-04,96911.53814169977,49130.37373616819
2023-01-05,96078.24025229969,49130.37373616819
2023-01-06,98725.77197285148,49130.37373616819
2023-01-09,98820.80959013882,49130.37373616819
2023-01-10,99957.4341015125,49130.37373616819
2023-01-11,99874.09000084054,49064.84384415813
2023-01-12,101468.74981411184,49848.24757501617
2023-01-13,102598.79842537755,50403.40315788649
2023-01-17,102189.52664543169,50202.34144135225
2023-01-18,100848.95027425965,49543.76051899121
2023-01-19,99087.17429673688,48678.25813268845
2023-01-20,100509.26869494571,48653.91900362211
2023-01-23,101225.68060717707,48976.388390402826
2023-01-24,101586.9051479817,49151.160970843615
2023-01-25,101759.18315770893,49234.514865477024
2023-01-26,103885.32014412798,50263.21143924624
2023-01-27,103600.63464440369,50125.47102080717
2023-01-30,102001.35163865864,49351.68412043057
2023-01-31,103477.42356506895,50065.85735716666
2023-02-01,103982.78629205047,50310.368839294686
2023-02-02,102728.89725090668,49703.69515422614
2023-02-03,102642.45041521202,49661.86926800135
2023-02-06,102149.23100248212,49423.23312967507
2023-02-07,102873.37315506111,49773.59745522801
2023-02-08,102570.2673032481,49626.94465099144
2023-02-09,101758.30848961933,49234.09167164112
2023-02-10,102244.54625954693,49469.34985639437
2023-02-13,103842.8540816653,50242.66493013801
2023-02-14,104276.37141572384,50452.41519508528
2023-02-15,104389.28611894626,50507.04712570641
2023-02-16,103219.46010756721,49941.04596138889
2023-02-17,102004.15442979283,49353.040205036195
2023-02-21,100462.80850845837,48607.285214460346
2023-02-22,100455.98550820426,48603.98401748713
2023-02-23,100253.70745304559,48506.11509200416
2023-02-24,99845.10550591532,48308.41972913092
2023-02-27,100574.19301794957,48284.26551926635
2023-02-28,101127.3062356096,48525.66531791399
2023-03-01,102506.96003158751,48501.402485255036
2023-03-02,103047.36343994674,48501.402485255036
2023-03-03,104515.73642930074,49168.272322934674
2023-03-06,103871.0342031142,48864.979290638206
2023-03-07,103425.96959786274,48655.60356924043
2023-03-08,103878.53973590309,48631.275767455816
2023-03-09,100867.47927678007,47197.316598652455
2023-03-10,98038.45247501925,47173.71794035313
2023-03-13,95672.12069275673,47173.71794035313
2023-03-14,97426.47426861487,47173.71794035313
2023-03-15,93751.17112525144,47173.71794035313
2023-03-16,96635.19002463225,47173.71794035313
2023-03-17,94283.0326719206,47173.71794035313
2023-03-20,95933.73313601766,47173.71794035313
2023-03-21,98564.49741915007,47173.71794035313
2023-03-22,96658.4807051051,47173.71794035313
2023-03-23,96942.06422153242,47173.71794035313
2023-03-24,96570.34924187003,47173.71794035313
2023-03-27,97504.4644208756,47173.71794035313
2023-03-28,97487.90424330691,47173.71794035313
2023-03-29,99198.93618247894,47173.71794035313
2023-03-30,99548.29134441899,47316.26574476331
2023-03-31,101449.86594509,48220.102545211674
2023-04-03,101454.20195643458,48222.163493343294
2023-04-04,100189.16877118322,47620.88098451343
2023-04-05,98370.19969777083,46756.30739016303
2023-04-06,98123.45431925688,46639.026925140635
2023-04-10,99402.61080933157,47247.02237735895
2023-04-11,99341.66298620772,47218.05328751777
2023-04-12,98736.98603590424,46930.644484374134
2023-04-13,100009.97374650832,47535.707856043315
2023-04-14,99966.13884483988,47514.87270329255
2023-04-17,100737.88721597554,47881.69216873574
2023-04-18,101864.23612059013,48417.05669757207
2023-04-19,101364.77882957802,48179.65981621402
2023-04-20,101038.80002665958,48024.71893819649
2023-04-21,101198.68673078001,48100.71463514966
2023-04-24,100510.05344644042,47773.40057438123
2023-04-25,98167.90680040717,46660.155619392586
2023-04-26,97776.97996264911,46474.34431221381
2023-04-27,99436.27836977766,47263.02489448438
2023-04-28,100539.18916494107,47787.249063196294
2023-05-01,100932.60355758324,47974.24272927205
2023-05-02,100360.28106408124,47702.21231239073
2023-05-03,101545.45263216856,48265.53582213072
2023-05-04,102092.77967487363,48525.685659482806
2023-05-05,103692.70872229726,49286.14741084271
2023-05-08,104932.68140406418,49875.51841997173
2023-05-09,104550.91900635284,49694.06305978909
2023-05-10,104256.93348076206,49554.328895936495
2023-05-11,104180.09335708525,49517.80604192614
2023-05-12,103138.86033291086,49022.89791433605
2023-05-15,104237.23298106404,49544.96505787933
2023-05-16,104272.34401635385,49561.6536725598
2023-05-17,105939.72369954015,50354.17536350578
2023-05-18,107901.73520738637,51286.738410503174
2023-05-19,106983.5993444833,50850.33955430769
2023-05-22,107044.86337218937,50879.45893924525
2023-05-23,103850.58021882226,49361.18526013391
2023-05-24,103839.85231837814,49356.08618528851
2023-05-25,107045.10263962588,50879.572665372114
2023-05-26,108585.76069084523,51611.8623389446
2023-05-30,108568.84925669969,51603.82417072143
2023-05-31,107044.28493911428,50879.184004409835
2023-06-01,108469.430240382,51556.569350647274
2023-06-02,109108.71240767332,51860.426348139976
2023-06-05,109116.76565831753,51864.254136065254
2023-06-06,110642.39813512904,52589.40200878865
2023-06-07,108432.85238582052,51539.18354257933
2023-06-08,109673.39497151476,52128.82543255734
2023-06-09,110256.64367293018,52406.04918174233
2023-06-12,112295.08610166835,53374.94058470846
2023-06-13,112700.41114440678,53567.595497979295
2023-06-14,113083.99151443831,53749.91495798983
2023-06-15,113742.37545592482,54062.8512135171
2023-06-16,112830.67679386145,53629.51202114376
2023-06-20,113442.05736516719,53920.107120189714
2023-06-21,112947.15675237638,53684.876072064166
2023-06-22,113323.30054309587,53863.660853998284
2023-06-23,112388.88899149164,53419.52600553852
2023-06-26,110817.05289331301,52672.41710468042
2023-06-27,113501.62100143208,53948.418292628485
2023-06-28,114552.30566699292,54447.8188767894
2023-06-29,114533.95901619241,54439.09853620817
2023-06-30,116519.57297226427,55382.88005513903
2023-07-03,117505.70682043863,55851.5990114362
2023-07-05,117697.42334497767,55942.72372990441
2023-07-06,115664.2577691281,54976.34046615595
2023-07-07,116058.0970915676,55163.53610547447
2023-07-10,117975.9264378761,56075.09894374639
2023-07-11,119228.25982480873,56670.345115598095
2023-07-12,120207.97173866842,57136.01166440015
2023-07-13,122827.26935168008,58380.98915470271
2023-07-14,122098.00022901104,58034.36048693108
2023-07-17,123487.93511043307,58695.009980047354
2023-07-18,124104.51203342335,58988.074955310054
2023-07-19,123472.12380303585,58687.4947127085
2023-07-20,120016.53671437452,57045.02074572123
2023-07-21,119861.26317227523,56971.21772929696
2023-07-24,119858.1892649515,56969.75667141399
2023-07-25,120933.54401237243,57480.883184101374
2023-07-26,121174.9795413366,57595.63982627388
2023-07-27,122559.79961230382,58253.8582005086
2023-07-28,124702.71930291201,59272.40865658518
2023-07-31,125104.54801527329,59463.40173020993
2023-08-01,124497.67327773591,59174.9482975362
2023-08-02,120358.83962391141,57207.720629507436
2023-08-03,119876.76341375808,56978.585143997945
2023-08-04,118225.67986675624,56193.80916420283
2023-08-07,120100.75432812402,57085.050192120994
2023-08-08,119226.65542021564,56669.58252657658
2023-08-09,115242.55106871181,54775.89919254123
2023-08-10,115141.12097321339,54727.68848708055
2023-08-11,113215.44299301988,53812.39511720813
2023-08-14,115467.05852466046,54882.609757874736
2023-08-15,114111.97355719945,54238.52476594571
2023-08-16,111790.83663417389,54211.40550356274
2023-08-17,108660.02098397986,54211.40550356274
2023-08-18,108622.50721091499,54211.40550356274
2023-08-21,111871.10115677076,54211.40550356274
2023-08-22,111594.4383115863,54211.40550356274
2023-08-23,114592.8764655341,54211.40550356274
2023-08-24,111025.21257030683,54211.40550356274
2023-08-25,111032.41206209255,54211.40550356274
2023-08-28,111862.76492760124,54211.40550356274
2023-08-29,115551.97287030246,54211.40550356274
2023-08-30,115892.84625542579,54344.22113185594
2023-08-31,116565.81335007396,54659.787396622785
2023-09-01,116865.75320909818,54800.43454225545
2023-09-05,115882.62581005562,54339.42858286601
2023-09-06,115957.35271082258,54374.46935847029
2023-09-07,116174.99457962667,54347.282123791054
2023-09-08,116503.61778221013,54347.282123791054
2023-09-11,117589.51186414412,54347.282123791054
2023-09-12,115842.91915806287,53512.87180789355
2023-09-13,115876.88212405273,53486.11537198961
2023-09-14,116813.39078001726,53486.11537198961
2023-09-15,113643.87730993274,52008.12633983084
2023-09-18,113539.82739342867,51982.12227666093
2023-09-19,113143.103000137,51982.12227666093
2023-09-20,111163.67849487299,51982.12227666093
2023-09-21,108431.7199935784,51982.12227666093
2023-09-22,108717.04109852489,51982.12227666093
2023-09-25,109493.07707595442,51982.12227666093
2023-09-26,107749.10210954261,51982.12227666093
2023-09-27,108740.48106866241,51982.12227666093
2023-09-28,110446.20742573413,51982.12227666093
2023-09-29,110028.52143503756,51982.12227666093
2023-10-02,110005.80681637963,51982.12227666093
2023-10-03,107280.05083191114,51982.12227666093
2023-10-04,108673.52996683252,51982.12227666093
2023-10-05,108916.72571645997,51982.12227666093
2023-10-06,110982.97307939992,51982.12227666093
2023-10-09,111832.62885831806,51982.12227666093
2023-10-10,113071.35534873459,51982.12227666093
2023-10-11,114421.86544968835,51982.12227666093
2023-10-12,113494.1946454507,51982.12227666093
2023-10-13,111307.12886404709,51982.12227666093
2023-10-16,112564.87005838357,51982.12227666093
2023-10-17,112759.99915794683,51982.12227666093
2023-10-18,109976.01628767104,51982.12227666093
2023-10-19,108106.29612077742,51982.12227666093
2023-10-20,105733.14969996268,51982.12227666093
2023-10-23,106336.25907854401,51982.12227666093
2023-10-24,107198.801252883,51982.12227666093
2023-10-25,104795.35893139051,51982.12227666093
2023-10-26,103847.62608669909,51982.12227666093
2023-10-27,103697.83744858477,51982.12227666093
2023-10-30,104606.77164563861,51982.12227666093
2023-10-31,104864.98318466973,51982.12227666093
2023-11-01,106977.759085141,51982.12227666093
2023-11-02,108573.29871482104,51982.12227666093
2023-11-03,110065.0091812595,51982.12227666093
2023-11-06,110128.98683976589,51986.34694431953
2023-11-07,111180.52956584987,52482.72729388647
2023-11-08,111998.84167722784,52869.0112192324
2023-11-09,111584.9459505327,52673.63189663815
2023-11-10,113714.73521062164,53678.99811828843
2023-11-13,113912.95549104386,53772.567927338096
2023-11-14,117004.2151616462,55231.79589576329
2023-11-15,116071.55231976806,54791.532750961116
2023-11-16,115574.19310711855,54556.75452111714
2023-11-17,116202.35890664667,54853.2799512506
2023-11-20,118071.11985274515,55735.42785515551
2023-11-21,117225.9965238397,55336.48770462874
2023-11-22,117718.79838272669,55569.11463733792
2023-11-24,118076.34071990497,55737.89236354071
2023-11-27,118014.86694597708,55708.873691607936
2023-11-28,117689.43126768066,55555.25190169179
2023-11-29,117296.4042564307,55369.72364839861
2023-11-30,116968.43952020869,55214.90801763695
2023-12-01,118728.28255444385,56045.64126208608
2023-12-04,118964.81825708426,56157.29785182728
2023-12-05,118797.09876284974,56078.1259274611
2023-12-06,117546.55226069228,55487.80592001608
2023-12-07,118498.78078746873,55937.30503903825
2023-12-08,119696.03367361939,56502.46781502996
2023-12-11,120514.30455902813,56888.73227967255
2023-12-12,120872.86937926714,57057.992668620784
2023-12-13,122486.66421039772,57819.78391355586
2023-12-14,122552.00382521068,57850.62745422891
2023-12-15,122699.2321635274,57920.126536127354
2023-12-18,123482.1559748803,58289.70542771545
2023-12-19,124563.90734853222,58800.34575803997
2023-12-20,122948.19885988957,58037.651171793856
2023-12-21,124272.14643637504,58662.62012885333
2023-12-22,124657.10472217327,58844.33954332243
2023-12-26,125124.00369807924,59064.73902983283
2023-12-27,125952.61997637586,59455.887033309096
2023-12-28,125712.02017725105,59342.31198834627
2023-12-29,125099.2242285334,59053.041890524895
2024-01-02,123528.0152554424,58311.35328390963
2024-01-03,121288.83000635575,57254.34672667153
2024-01-04,121480.40411594498,57344.7792132715
2024-01-05,121485.82457549119,57347.33793916786
2024-01-08,122818.25251229151,57976.3100471342
2024-01-09,122400.3302971712,57779.0300221886
2024-01-10,122436.65971889069,57796.17931208939
2024-01-11,122395.26726874129,57776.64002151666
2024-01-12,121744.77808256366,57469.576845085554
2024-01-16,121730.44848690575,57462.812564828186
2024-01-17,121491.99874982676,57350.25245584793
2024-01-18,122282.5016000472,57723.40902989165
2024-01-19,124240.0041150592,58647.447358128105
2024-01-22,125283.14648913027,59139.862324677124
2024-01-23,124958.42273133509,58986.57659656663
2024-01-24,124849.29594092646,58935.06333607185
2024-01-25,126764.73175275767,59839.244092844914
2024-01-26,126414.93280452,59674.12163048812
2024-01-29,127187.78715996642,60038.947239191155
2024-01-30,126941.64323860376,59922.75509340475
2024-01-31,124403.50685473971,58724.628765088135
2024-02-01,127257.80567066069,60071.999450910596
2024-02-02,129675.50003656886,61213.27116981145
2024-02-05,130081.16039134478,61404.76298817912
2024-02-06,129903.54256469078,61320.91855970576
2024-02-07,130908.76365335684,61795.43279769811
2024-02-08,131933.52643184995,62279.17168304606
2024-02-09,133263.25442533763,62906.86928378401
2024-02-12,133498.98564467864,63018.1461174854
2024-02-13,132087.7479052138,62351.97187172138
2024-02-14,134174.81573302316,63337.1714572827
